NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, No referrals received , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , -   ,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
(b) (6)  - No Deferrals-all priorities are approved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bemidji Area Federal,Bemidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, 1 , -   , -   , 1 , -   , -   , -   , -   , -   , 1 ,    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, 1 , -   , -   , 1 , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billing Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,Tribal Sub Total,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , 6 , -   , -   , 6 , -   , -   , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , 3 , -   , -   , 3 , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , 4 , -   , -   , 4 , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , 3 , 7 , -   , 10 , -   , -   , 10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , 3 , -   , -   , 3 , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , 1 , 2 , -   , 3 , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , 7 , 1 , -   , 8 , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , 1 , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , 7 , 1 , -   , 8 , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , 8 , -   , -   , 8 , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , 14 , 8 , -   , 22 , -   , -   , 22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , 7 , 1 , -   , 8 , -   , -   , 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , 2 , 1 , -   , 3 , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , 4 , 2 , -   , 6 , -   , -   , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , 14 , 20 , -   , 34 , -   , -   , 34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , 3 , -   , -   , 3 , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , 4 , -   , -   , 4 , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , -   , 14 , 4 , -   , 18 , -   , -   , 18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , 3 , -   , -   , 3 , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , 4 , 1 , -   , 5 , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , 2 , -   , -   , 2 , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , 4 , 1 , -   , 5 , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , 3 , -   , -   , 3 , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , -   , -   , -   , 1 , 2 , -   , 3 , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, -   , -   , -   , -   , 138 , 53 , -   , 191 , -   , -   , 191 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calfornia Area Federal and Tribal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,,Tribal PRC Programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOTAL,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 ,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , 80 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 1 , -   , 16 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 101 ,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,
,c. endodontics (root canal), -   , -   , 30 , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 33 ,,,,,,,,,
